Product,Shopify Handle,Options,Solvantis Product ID,Shopify Product ID,Solvantis Variant ID,Shopify Variant ID,Current Solvantis SKU,Current Shopify SKU,OG Export SKU,Proposed Action,Match Status,Match Confidence
Selina Shirt - Green,selina-shirt-green,Size: M,1dfbae7b-24fd-4f9c-b4f8-45ea6cc34685,1.01189E+13,6640380b-e5c5-4e55-bfaf-5239e70165cb,5.04731E+13,RS JAS221011-55485 - A3-4,RS JAS221011-55485 - A3-4,RS JAS221011-55485 - A3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Selina Shirt - Green,selina-shirt-green,Size: S,1dfbae7b-24fd-4f9c-b4f8-45ea6cc34685,1.01189E+13,26f202b8-383a-465f-a657-cd7180f706d0,5.04731E+13,RS JAS221011-55485 - A3-3,RS JAS221011-55485 - A3-3,RS JAS221011-55485 - A3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Selina Shirt - Green,selina-shirt-green,Size: XL,1dfbae7b-24fd-4f9c-b4f8-45ea6cc34685,1.01189E+13,5aedea60-3db5-4999-acde-5729c652068c,5.04731E+13,RS JAS221011-55485 - A3,RS JAS221011-55485 - A3,RS JAS221011-55485 - A3,NO CHANGE,ALREADY OG,exact handle + options
Selina Shirt - Green,selina-shirt-green,Size: XS,1dfbae7b-24fd-4f9c-b4f8-45ea6cc34685,1.01189E+13,484ecf4d-7a75-4ad0-b399-08ba5793b3c4,5.04731E+13,RS JAS221011-55485 - A3-2,RS JAS221011-55485 - A3-2,RS JAS221011-55485 - A3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sequins Mesh Pants,sequins-mesh-pants-by-frankie,Size: 10,127e47ac-f984-4775-8eef-3ddb9b1195b9,1.06257E+13,b73f557a-41c0-4ebf-8255-dc5cfb118069,5.32426E+13,VV12008/ 694-3P - BF9-3,VV12008/ 694-3P - BF9-3,VV12008/ 694-3P - BF9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sequins Mesh Pants,sequins-mesh-pants-copy,Size: 10,9df0f1c9-5e50-46f5-b539-db7992f05f51,1.07205E+13,26485b4b-b1ff-4bbb-b8cb-e5ee952d6fda,5.51917E+13,VV12008/ 694-3P - BF9-8,VV12008/ 694-3P - BF9-8,VV12008/ 694-3P - BF9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sequins Mesh Pants,sequins-mesh-pants-by-frankie,Size: 12,127e47ac-f984-4775-8eef-3ddb9b1195b9,1.06257E+13,d1f7a70c-1282-4805-a68a-37da4e521667,5.32426E+13,VV12008/ 694-3P - BF9-4,VV12008/ 694-3P - BF9-4,VV12008/ 694-3P - BF9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sequins Mesh Pants,sequins-mesh-pants-copy,Size: 12,9df0f1c9-5e50-46f5-b539-db7992f05f51,1.07205E+13,6235dba7-4cfd-4cbd-a7f1-038a4170ac46,5.51917E+13,VV12008/ 694-3P - BF9-9,VV12008/ 694-3P - BF9-9,VV12008/ 694-3P - BF9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sequins Mesh Pants,sequins-mesh-pants-by-frankie,Size: 14,127e47ac-f984-4775-8eef-3ddb9b1195b9,1.06257E+13,a87525c5-a3bd-4437-819f-3b86b35723f2,5.32426E+13,VV12008/ 694-3P - BF9-5,VV12008/ 694-3P - BF9-5,VV12008/ 694-3P - BF9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sequins Mesh Pants,sequins-mesh-pants-copy,Size: 14,9df0f1c9-5e50-46f5-b539-db7992f05f51,1.07205E+13,e2d61af1-e2ee-4a68-b528-21887e5cb14c,5.51917E+13,VV12008/ 694-3P - BF9-10,VV12008/ 694-3P - BF9-10,VV12008/ 694-3P - BF9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sequins Mesh Pants,sequins-mesh-pants-copy,Size: 16,9df0f1c9-5e50-46f5-b539-db7992f05f51,1.07205E+13,4a654836-cb15-4d55-b64f-106d222cd532,5.51917E+13,VV12008/ 694-3P - BF9,VV12008/ 694-3P - BF9,VV12008/ 694-3P - BF9,NO CHANGE,ALREADY OG,exact handle + options
Sequins Mesh Pants,sequins-mesh-pants-by-frankie,Size: 16,127e47ac-f984-4775-8eef-3ddb9b1195b9,1.06257E+13,f12696f1-ecbb-4238-be27-45741ba97a8d,5.44705E+13,VV12008/ 694-3P - BF9-6,VV12008/ 694-3P - BF9-6,VV12008/ 694-3P - BF9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sequins Mesh Pants,sequins-mesh-pants-by-frankie,Size: 8,127e47ac-f984-4775-8eef-3ddb9b1195b9,1.06257E+13,4a5ec158-3824-434e-aaed-e68cb38fb861,5.32426E+13,VV12008/ 694-3P - BF9-2,VV12008/ 694-3P - BF9-2,VV12008/ 694-3P - BF9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sequins Mesh Pants,sequins-mesh-pants-copy,Size: 8,9df0f1c9-5e50-46f5-b539-db7992f05f51,1.07205E+13,00e6b8f3-f7db-4cc6-8173-0f3f55442b8d,5.51917E+13,VV12008/ 694-3P - BF9-7,VV12008/ 694-3P - BF9-7,VV12008/ 694-3P - BF9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Seraphina Pants - Purple,seraphina-pants-green,Size: L,c866ba94-f7ab-4689-b9dd-7bf70ba4e2a0,1.03327E+13,e2489e0e-4b87-4a0f-9f58-4456b9a315c4,5.15409E+13,JB-040 - RB029 Jaase Box 55-5,JB-040 - RB029 Jaase Box 55-5,JB-040 - RB029 Jaase Box 55,REVERT TO OG,EXACT OG MATCH,exact handle + options
Seraphina Pants - Purple,seraphina-pants-green,Size: M,c866ba94-f7ab-4689-b9dd-7bf70ba4e2a0,1.03327E+13,9065da9b-8036-48b0-a87a-bddc5277d5c2,5.15409E+13,JB-040 - RB029 Jaase Box 55-4,JB-040 - RB029 Jaase Box 55-4,JB-040 - RB029 Jaase Box 55,REVERT TO OG,EXACT OG MATCH,exact handle + options
Seraphina Pants - Purple,seraphina-pants-green,Size: S,c866ba94-f7ab-4689-b9dd-7bf70ba4e2a0,1.03327E+13,dfdf6097-5b80-4f87-b57a-4eacc3ce29b5,5.15409E+13,JB-040 - RB029 Jaase Box 55-3,JB-040 - RB029 Jaase Box 55-3,JB-040 - RB029 Jaase Box 55,REVERT TO OG,EXACT OG MATCH,exact handle + options
Seraphina Pants - Purple,seraphina-pants-green,Size: XL,c866ba94-f7ab-4689-b9dd-7bf70ba4e2a0,1.03327E+13,40967ddf-2a40-47b7-bb9c-8cd4f3c1c1d1,5.15409E+13,JB-040 - RB029 Jaase Box 55,JB-040 - RB029 Jaase Box 55,JB-040 - RB029 Jaase Box 55,NO CHANGE,ALREADY OG,exact handle + options
Seraphina Pants - Purple,seraphina-pants-green,Size: XS,c866ba94-f7ab-4689-b9dd-7bf70ba4e2a0,1.03327E+13,5b3ddc4f-afd7-4bf1-97ec-15af441f167d,5.15409E+13,JB-040 - RB029 Jaase Box 55-2,JB-040 - RB029 Jaase Box 55-2,JB-040 - RB029 Jaase Box 55,REVERT TO OG,EXACT OG MATCH,exact handle + options
Seraphina Shirt - Purple,seraphina-shirt-purple,Size: L,465caac7-8b7f-4a26-b9d2-0539237e006b,1.03327E+13,caabb635-9e2e-4324-8436-5c9012a6ae23,5.15409E+13,JB039-rb029 Jaase Box 55-5,JB039-rb029 Jaase Box 55-5,JB039-rb029 Jaase Box 55,REVERT TO OG,EXACT OG MATCH,exact handle + options
Seraphina Shirt - Purple,seraphina-shirt-purple,Size: M,465caac7-8b7f-4a26-b9d2-0539237e006b,1.03327E+13,4aa6861c-9e98-4f98-b51c-d49e5a2645d9,5.15409E+13,JB039-rb029 Jaase Box 55-4,JB039-rb029 Jaase Box 55-4,JB039-rb029 Jaase Box 55,REVERT TO OG,EXACT OG MATCH,exact handle + options
Seraphina Shirt - Purple,seraphina-shirt-purple,Size: S,465caac7-8b7f-4a26-b9d2-0539237e006b,1.03327E+13,c58f8764-f007-418e-97b8-363afb6df455,5.15409E+13,JB039-rb029 Jaase Box 55-3,JB039-rb029 Jaase Box 55-3,JB039-rb029 Jaase Box 55,REVERT TO OG,EXACT OG MATCH,exact handle + options
Seraphina Shirt - Purple,seraphina-shirt-purple,Size: XL,465caac7-8b7f-4a26-b9d2-0539237e006b,1.03327E+13,f6dea370-bcdc-4ea9-b98e-3f75218d6ab9,5.15409E+13,JB039-rb029 Jaase Box 55,JB039-rb029 Jaase Box 55,JB039-rb029 Jaase Box 55,NO CHANGE,ALREADY OG,exact handle + options
Seraphina Shirt - Purple,seraphina-shirt-purple,Size: XS,465caac7-8b7f-4a26-b9d2-0539237e006b,1.03327E+13,e18f727c-4a25-43b7-b05b-1d9df67e7dc4,5.15409E+13,JB039-rb029 Jaase Box 55-2,JB039-rb029 Jaase Box 55-2,JB039-rb029 Jaase Box 55,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - Pastel Lilac,serena-embroidery-blouse-pastel-lilac,Size: L,6bd700cf-ef1f-45b1-aa49-6a0e4c9ab71d,7.54577E+12,b8d7ab0c-7bf8-4d5d-b399-4841fb805d37,4.28039E+13,280 1392 BOX 1 GDS-4,280 1392 BOX 1 GDS-4,280 1392 BOX 1 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - Pastel Lilac,serena-embroidery-blouse-pastel-lilac,Size: M,6bd700cf-ef1f-45b1-aa49-6a0e4c9ab71d,7.54577E+12,079fe37c-6da6-4a3f-a62c-0b8a40db37b3,4.28039E+13,280 1392 BOX 1 GDS-3,280 1392 BOX 1 GDS-3,280 1392 BOX 1 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - Pastel Lilac,serena-embroidery-blouse-pastel-lilac,Size: S,6bd700cf-ef1f-45b1-aa49-6a0e4c9ab71d,7.54577E+12,128e389c-1e03-4955-b30a-e0037641170a,4.28039E+13,280 1392 BOX 1 GDS-2,280 1392 BOX 1 GDS-2,280 1392 BOX 1 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - Pastel Lilac,serena-embroidery-blouse-pastel-lilac,Size: XL,6bd700cf-ef1f-45b1-aa49-6a0e4c9ab71d,7.54577E+12,7d18a082-56c1-4c4d-aea2-7f1a1c7c338d,4.28039E+13,280 1392 BOX 1 GDS-5,280 1392 BOX 1 GDS-5,280 1392 BOX 1 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - Pastel Lilac,serena-embroidery-blouse-pastel-lilac,Size: XS,6bd700cf-ef1f-45b1-aa49-6a0e4c9ab71d,7.54577E+12,0ec3f15e-51e6-4bd5-addd-210217c55b88,4.28039E+13,280 1392 BOX 1 GDS,280 1392 BOX 1 GDS,280 1392 BOX 1 GDS,NO CHANGE,ALREADY OG,exact handle + options
Serena Embroidery Blouse - Salmon Pink,serena-embroidery-blouse-dusty-pink,Size: L,2dadb84b-232a-42b4-b544-6b343deedb90,7.54582E+12,c09749ee-008a-4c50-a02d-b5c5480e7ba2,4.2804E+13,280 1392 BOX 1 GDS-9,280 1392 BOX 1 GDS-9,280 1392 BOX 1 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - Salmon Pink,serena-embroidery-blouse-dusty-pink,Size: M,2dadb84b-232a-42b4-b544-6b343deedb90,7.54582E+12,694e544a-57a8-41ad-9337-987e8471e223,4.2804E+13,280 1392 BOX 1 GDS-8,280 1392 BOX 1 GDS-8,280 1392 BOX 1 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - Salmon Pink,serena-embroidery-blouse-dusty-pink,Size: S,2dadb84b-232a-42b4-b544-6b343deedb90,7.54582E+12,b8dd5de6-8b06-4180-a734-96a5f095ff40,4.2804E+13,280 1392 BOX 1 GDS-7,280 1392 BOX 1 GDS-7,280 1392 BOX 1 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - Salmon Pink,serena-embroidery-blouse-dusty-pink,Size: XL,2dadb84b-232a-42b4-b544-6b343deedb90,7.54582E+12,a353bfae-b399-469e-9a54-40b2f2f0ccee,4.2804E+13,280 1392 BOX 1 GDS-10,280 1392 BOX 1 GDS-10,280 1392 BOX 1 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - Salmon Pink,serena-embroidery-blouse-dusty-pink,Size: XS,2dadb84b-232a-42b4-b544-6b343deedb90,7.54582E+12,e2c66446-3842-4ba5-9f79-d4d6c3fa7d61,4.2804E+13,280 1392 BOX 1 GDS-6,280 1392 BOX 1 GDS-6,280 1392 BOX 1 GDS,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - White/Cream,serena-embroidery-blouse-white-cream,Size: L,864ac9d0-d672-427a-974e-2ded8292907d,7.54581E+12,c6a672db-9731-434e-8ac9-3d6bab1daad2,4.2804E+13,280 1392 Box 10-4,280 1392 Box 10-4,280 1392 Box 10,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - White/Cream,serena-embroidery-blouse-white-cream,Size: M,864ac9d0-d672-427a-974e-2ded8292907d,7.54581E+12,4e94e4e0-da7b-40a6-a784-8cc49289d0fd,4.2804E+13,280 1392 Box 10-3,280 1392 Box 10-3,280 1392 Box 10,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - White/Cream,serena-embroidery-blouse-white-cream,Size: S,864ac9d0-d672-427a-974e-2ded8292907d,7.54581E+12,5c0747b9-8ee8-4dd4-af53-88fb98a45039,4.2804E+13,280 1392 Box 10-2,280 1392 Box 10-2,280 1392 Box 10,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - White/Cream,serena-embroidery-blouse-white-cream,Size: XL,864ac9d0-d672-427a-974e-2ded8292907d,7.54581E+12,9237aa21-8c30-4faf-bbba-ad5193bd85fc,4.2804E+13,280 1392 Box 10-5,280 1392 Box 10-5,280 1392 Box 10,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Blouse - White/Cream,serena-embroidery-blouse-white-cream,Size: XS,864ac9d0-d672-427a-974e-2ded8292907d,7.54581E+12,38f2cf3f-bfa0-4725-8fea-3ec384342a89,4.2804E+13,280 1392 Box 10,280 1392 Box 10,280 1392 Box 10,NO CHANGE,ALREADY OG,exact handle + options
Serena Embroidery Shorts - Salmon/White,serena-embroidery-shorts-salmon-white,Size: L,3e474c71-7adb-4577-bb6a-841081210727,8.00613E+12,6308a3a2-469c-4b62-9f87-2ad8449b2936,4.39446E+13,208 1395 MKT,208 1395 MKT,208 1395 MKT,NO CHANGE,ALREADY OG,exact handle + options
Serena Embroidery Shorts - Salmon/White,serena-embroidery-shorts-salmon-white,Size: M,3e474c71-7adb-4577-bb6a-841081210727,8.00613E+12,be4c402b-ed6c-4e48-aa84-f6ae184ee7bf,4.39446E+13,208 1395 -,208 1395 -,208 1395 -,NO CHANGE,ALREADY OG,exact handle + options
Serena Embroidery Shorts - Salmon/White,serena-embroidery-shorts-salmon-white,Size: S,3e474c71-7adb-4577-bb6a-841081210727,8.00613E+12,ce9026a0-085e-44c5-905e-cafcc0b6e02f,4.39446E+13,208 1395-2,208 1395-2,208 1395,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Shorts - Salmon/White,serena-embroidery-shorts-salmon-white,Size: XL,3e474c71-7adb-4577-bb6a-841081210727,8.00613E+12,07d2d5cd-0ea8-4bbd-905d-5a0419f894bd,4.39446E+13,208 1395 MKT-2,208 1395 MKT-2,208 1395 MKT,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Shorts - Salmon/White,serena-embroidery-shorts-salmon-white,Size: XS,3e474c71-7adb-4577-bb6a-841081210727,8.00613E+12,f337b803-5ad7-47e9-b485-e14bd48a3923,4.39446E+13,208 1395,208 1395,208 1395,NO CHANGE,ALREADY OG,exact handle + options
Serena Embroidery Shorts - White/Cream,serena-embroidery-shorts-white-cream,Size: L,335518c5-80a6-47bc-b6f9-51300b9c5bf7,7.5494E+12,c6bcb1bd-e500-4476-bb64-fb81d07edf15,4.28103E+13,280 1395-4,280 1395-4,280 1395,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Shorts - White/Cream,serena-embroidery-shorts-white-cream,Size: M,335518c5-80a6-47bc-b6f9-51300b9c5bf7,7.5494E+12,144393eb-b163-4d53-99ec-79d99dc27acc,4.28103E+13,280 1395-3,280 1395-3,280 1395,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Shorts - White/Cream,serena-embroidery-shorts-white-cream,Size: S,335518c5-80a6-47bc-b6f9-51300b9c5bf7,7.5494E+12,580cc92e-5d65-4d55-9307-620b8453cbb1,4.28103E+13,280 1395-2,280 1395-2,280 1395,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Shorts - White/Cream,serena-embroidery-shorts-white-cream,Size: XL,335518c5-80a6-47bc-b6f9-51300b9c5bf7,7.5494E+12,16b90d85-a627-4737-ad38-43603b8ec66d,4.28103E+13,280 1395-5,280 1395-5,280 1395,REVERT TO OG,EXACT OG MATCH,exact handle + options
Serena Embroidery Shorts - White/Cream,serena-embroidery-shorts-white-cream,Size: XS,335518c5-80a6-47bc-b6f9-51300b9c5bf7,7.5494E+12,3bc2d681-d552-449e-a537-335837be1581,4.28103E+13,280 1395,280 1395,280 1395,NO CHANGE,ALREADY OG,exact handle + options
Shania Earrings - Brown/Gold,shania-earrings-brown-gold,Size: One size,9cfea86c-941a-47eb-aec1-5ab93f7aefdc,7.30049E+12,eb60179d-1ad1-4975-b18a-ce4ba4689059,4.20508E+13,AED-2314,AED-2314,AED-2314,NO CHANGE,ALREADY OG,exact handle + options
Shania Earrings - Maroon/Gold,shania-earrings-maroon-gold,Size: One size,623222de-517c-483f-ae37-cbd4acc475f9,7.30049E+12,461e7575-9087-4264-a2a1-7cf2a18a3813,4.20508E+13,AED-2314-2,AED-2314-2,AED-2314,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sharmilla Midi Dress - Blue,sharmilla-midi-dress-blue,Size: L,f17cc5a6-23fa-4405-a929-48cacf4626ef,6.79682E+12,cff75250-4a5c-47ac-a407-7e98163ba581,4.02859E+13,JA 201970 - 757 - A1-4,JA 201970 - 757 - A1-4,JA 201970 - 757 - A1,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sharmilla Midi Dress - Blue,sharmilla-midi-dress-blue,Size: M,f17cc5a6-23fa-4405-a929-48cacf4626ef,6.79682E+12,4cd5d93e-b897-4aec-9735-3038696aec83,4.02859E+13,JA 201970 - 757 - A1-3,JA 201970 - 757 - A1-3,JA 201970 - 757 - A1,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sharmilla Midi Dress - Blue,sharmilla-midi-dress-blue,Size: S,f17cc5a6-23fa-4405-a929-48cacf4626ef,6.79682E+12,660201e8-5229-497d-8004-9e57d1607075,4.02859E+13,JA 201970 - 757 - A1-2,JA 201970 - 757 - A1-2,JA 201970 - 757 - A1,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sharmilla Midi Dress - Blue,sharmilla-midi-dress-blue,Size: XL,f17cc5a6-23fa-4405-a929-48cacf4626ef,6.79682E+12,86059468-601e-4fb0-b57b-c22a52099d7a,4.02859E+13,JA 201970 - 757 - A1-5,JA 201970 - 757 - A1-5,JA 201970 - 757 - A1,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sharmilla Midi Dress - Blue,sharmilla-midi-dress-blue,Size: XS,f17cc5a6-23fa-4405-a929-48cacf4626ef,6.79682E+12,cdd1288c-9a70-4c24-a355-92326b46602a,4.02859E+13,JA 201970 - 757 - A1,JA 201970 - 757 - A1,JA 201970 - 757 - A1,NO CHANGE,ALREADY OG,exact handle + options
Shaya Maxi Skirt - Khaki/Purple,shaya-maxi-skirt-khaki-purple,Size: L,ea4ef75d-f008-4394-9e76-8a4367837c4e,9.4262E+12,e7704a94-f0d2-4be0-8593-42f8e1962db0,4.85564E+13,JB035-RB027GRN - G-5,JB035-RB027GRN - G-5,JB035-RB027GRN - G,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shaya Maxi Skirt - Khaki/Purple,shaya-maxi-skirt-khaki-purple,Size: M,ea4ef75d-f008-4394-9e76-8a4367837c4e,9.4262E+12,edddc157-e162-4f83-b0b3-e68935cc1986,4.85564E+13,JB035-RB027GRN - G-4,JB035-RB027GRN - G-4,JB035-RB027GRN - G,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shaya Maxi Skirt - Khaki/Purple,shaya-maxi-skirt-khaki-purple,Size: S,ea4ef75d-f008-4394-9e76-8a4367837c4e,9.4262E+12,4386cb48-45ca-455e-9e74-3e897af75b0a,4.85564E+13,JB035-RB027GRN - G-3,JB035-RB027GRN - G-3,JB035-RB027GRN - G,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shaya Maxi Skirt - Khaki/Purple,shaya-maxi-skirt-khaki-purple,Size: XL,ea4ef75d-f008-4394-9e76-8a4367837c4e,9.4262E+12,421d2207-0cae-4f6d-bd1a-48cbadf50802,4.85564E+13,JB035-RB027GRN - G,JB035-RB027GRN - G,JB035-RB027GRN - G,NO CHANGE,ALREADY OG,exact handle + options
Shaya Maxi Skirt - Khaki/Purple,shaya-maxi-skirt-khaki-purple,Size: XS,ea4ef75d-f008-4394-9e76-8a4367837c4e,9.4262E+12,f0fc7e2f-a547-43cf-be13-57a14e7ba95c,4.85564E+13,JB035-RB027GRN - G-2,JB035-RB027GRN - G-2,JB035-RB027GRN - G,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shaya Shirt - Khaki/Purple,shaya-shirt-khaki-purple,Size: L,6b281a92-d7c8-4e74-86fa-7da39a543ea9,9.42514E+12,f74b505b-8580-4671-8620-04c2e80afab0,4.85534E+13,JB036-RB027GRN - G-5,JB036-RB027GRN - G-5,JB036-RB027GRN - G,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shaya Shirt - Khaki/Purple,shaya-shirt-khaki-purple,Size: M,6b281a92-d7c8-4e74-86fa-7da39a543ea9,9.42514E+12,154b5235-fbdd-4f4d-80c7-503b030d7bd0,4.85534E+13,JB036-RB027GRN - G-4,JB036-RB027GRN - G-4,JB036-RB027GRN - G,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shaya Shirt - Khaki/Purple,shaya-shirt-khaki-purple,Size: S,6b281a92-d7c8-4e74-86fa-7da39a543ea9,9.42514E+12,954b8992-0538-4645-b4ec-f99c990f95ee,4.85534E+13,JB036-RB027GRN - G-3,JB036-RB027GRN - G-3,JB036-RB027GRN - G,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shaya Shirt - Khaki/Purple,shaya-shirt-khaki-purple,Size: XL,6b281a92-d7c8-4e74-86fa-7da39a543ea9,9.42514E+12,90024c4c-0cb4-4f37-9173-0340b7dae7de,4.85534E+13,JB036-RB027GRN - G,JB036-RB027GRN - G,JB036-RB027GRN - G,NO CHANGE,ALREADY OG,exact handle + options
Shaya Shirt - Khaki/Purple,shaya-shirt-khaki-purple,Size: XS,6b281a92-d7c8-4e74-86fa-7da39a543ea9,9.42514E+12,498cb438-3936-4781-9d2e-f919939720d5,4.85534E+13,JB036-RB027GRN - G-2,JB036-RB027GRN - G-2,JB036-RB027GRN - G,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shayla Jumper Set - By Frankie,kayla-jumper-set-by-frankie,Size: L,478d9805-cf87-4149-a74d-0bdc0809adf8,1.06634E+13,ca1a6627-e777-4304-956e-05689722525e,5.40707E+13,2605-1 - JUMP BOX 2-5,2605-1 - JUMP BOX 2-5,2605-1 - JUMP BOX 2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shayla Jumper Set - By Frankie,kayla-jumper-set-by-frankie,Size: M,478d9805-cf87-4149-a74d-0bdc0809adf8,1.06634E+13,01cafebc-a6d1-4652-9cb0-ef006cbbb092,5.40707E+13,2605-1 - JUMP BOX 2-4,2605-1 - JUMP BOX 2-4,2605-1 - JUMP BOX 2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shayla Jumper Set - By Frankie,kayla-jumper-set-by-frankie,Size: S,478d9805-cf87-4149-a74d-0bdc0809adf8,1.06634E+13,f966981c-8db0-4bdb-b4c8-0e49a169a5a8,5.40707E+13,2605-1 - JUMP BOX 2-3,2605-1 - JUMP BOX 2-3,2605-1 - JUMP BOX 2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shayla Jumper Set - By Frankie,kayla-jumper-set-by-frankie,Size: XL,478d9805-cf87-4149-a74d-0bdc0809adf8,1.06634E+13,959849e8-ca8a-4a63-9169-4bc7fb19dd07,5.40707E+13,2605-1 - JUMP BOX 2,2605-1 - JUMP BOX 2,2605-1 - JUMP BOX 2,NO CHANGE,ALREADY OG,exact handle + options
Shayla Jumper Set - By Frankie,kayla-jumper-set-by-frankie,Size: XS,478d9805-cf87-4149-a74d-0bdc0809adf8,1.06634E+13,edda6c30-b8e5-41c4-b1c9-d0512375074d,5.40707E+13,2605-1 - JUMP BOX 2-2,2605-1 - JUMP BOX 2-2,2605-1 - JUMP BOX 2,REVERT TO OG,EXACT OG MATCH,exact handle + options
Shipping Protection,shipping-protection,Title: Default Title,0a59d504-e8e8-419a-9321-9f7a015e22c0,1.00641E+13,b1aa89ae-5e8c-4fd1-8c07-88408572738b,5.02418E+13,MM0039-DefaultTitle,MM0039-DefaultTitle,,NO CHANGE,NO POPULATED OG SKU IN EXPORT,none
Siarne Shirred Midi Dress - Green,siarne-shirred-midi-dress-green,Size: 10,2b877bf9-9210-47e0-a603-badf120ab1fe,9.84751E+12,202aaefa-a2a0-4f37-8c69-7966a6b7af33,4.9544E+13,201742A-9 - A8-3,201742A-9 - A8-3,201742A-9 - A8,REVERT TO OG,EXACT OG MATCH,exact handle + options
Siarne Shirred Midi Dress - Green,siarne-shirred-midi-dress-green,Size: 12,2b877bf9-9210-47e0-a603-badf120ab1fe,9.84751E+12,2e0e0f6f-9da7-46d8-b0ea-2b3c6cc7d444,4.9544E+13,201742A-9 - A8-4,201742A-9 - A8-4,201742A-9 - A8,REVERT TO OG,EXACT OG MATCH,exact handle + options
Siarne Shirred Midi Dress - Green,siarne-shirred-midi-dress-green,Size: 14,2b877bf9-9210-47e0-a603-badf120ab1fe,9.84751E+12,e99c8c45-953c-42f7-b018-42de3385a7f4,4.9544E+13,201742A-9 - A8-5,201742A-9 - A8-5,201742A-9 - A8,REVERT TO OG,EXACT OG MATCH,exact handle + options
Siarne Shirred Midi Dress - Green,siarne-shirred-midi-dress-green,Size: 16,2b877bf9-9210-47e0-a603-badf120ab1fe,9.84751E+12,a944f09b-c259-4cac-8799-7f5a8ef92551,4.9544E+13,201742A-9 - A8,201742A-9 - A8,201742A-9 - A8,NO CHANGE,ALREADY OG,exact handle + options
Siarne Shirred Midi Dress - Green,siarne-shirred-midi-dress-green,Size: 8,2b877bf9-9210-47e0-a603-badf120ab1fe,9.84751E+12,a477a1aa-3e19-4903-b689-d84dbe3c8a92,4.9544E+13,201742A-9 - A8-2,201742A-9 - A8-2,201742A-9 - A8,REVERT TO OG,EXACT OG MATCH,exact handle + options
Sienna Black Sequins Mesh Tee,sienna-black-sequins-mesh-tee-by-frankie,Size: 10,b37cd31c-ed62-4983-98fb-27e7b61ff91f,1.05685E+13,912d2bda-a05a-454f-9292-834f430a099c,5.27973E+13,VV12007 - H-3,VV12007 - H-3,VV12007 - H,REVERT TO OG,EXACT OG MATCH,exact handle + options
